#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	eggNOG OGs	narr_og_name	narr_og_cat	narr_og_desc	best_og_name	best_og_cat	best_og_desc	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
DBPAGJON_01187	1163671.JAGI01000002_gene1727	1.6e-164	585.5	COG1702@1|root,COG1702@2|Bacteria,1TP35@1239|Firmicutes,247ZJ@186801|Clostridia,36UI2@31979|Clostridiaceae	36UI2@31979|Clostridiaceae	T	PhoH-like protein	247ZJ@186801|Clostridia	T	phosphate starvation-inducible protein	phoH	-	-	ko:K06217	-	-	-	-	ko00000	-	-	-	AAA_19,AAA_22,AAA_30,DEAD,IstB_IS21,KH_1,PhoH
DBPAGJON_01188	1304866.K413DRAFT_3710	1.1e-87	330.5	COG0561@1|root,COG0561@2|Bacteria,1TR3N@1239|Firmicutes,24ACD@186801|Clostridia,36EQ9@31979|Clostridiaceae	36EQ9@31979|Clostridiaceae	S	sporulation protein	24ACD@186801|Clostridia	S	Sporulation protein YqfD	yqfD	-	-	ko:K06438	-	-	-	-	ko00000	-	-	-	POTRA_1,YabP,YqfD
DBPAGJON_01189	1235800.C819_00114	1.8e-14	85.1	2AA0D@1|root,30Z8X@2|Bacteria,1U4E2@1239|Firmicutes,25984@186801|Clostridia,27PIA@186928|unclassified Lachnospiraceae	27PIA@186928|unclassified Lachnospiraceae	S	YabP family	25984@186801|Clostridia	S	YabP family	-	-	-	-	-	-	-	-	-	-	-	-	YabP
DBPAGJON_01190	1095750.HMPREF9970_2615	1.4e-20	104.8	COG0828@1|root,COG0828@2|Bacteria,1VEHU@1239|Firmicutes,24QP9@186801|Clostridia,1HVZY@1164882|Lachnoanaerobaculum	1HVZY@1164882|Lachnoanaerobaculum	J	Ribosomal protein S21	24QP9@186801|Clostridia	J	Belongs to the bacterial ribosomal protein bS21 family	rpsU	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02970	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S21
DBPAGJON_01191	411902.CLOBOL_04007	0.0	1429.8	COG0013@1|root,COG0013@2|Bacteria,1TPK6@1239|Firmicutes,248M3@186801|Clostridia,21YYE@1506553|Lachnoclostridium	21YYE@1506553|Lachnoclostridium	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain	248M3@186801|Clostridia	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain	alaS	GO:0000049,GO:0000166,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004812,GO:0004813,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006419,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0017076,GO:0019538,GO:0019752,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034645,GO:0034660,GO:0035639,GO:0036094,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0046872,GO:0071704,GO:0090304,GO:0097159,GO:0097367,GO:0140098,GO:0140101,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576	6.1.1.7	ko:K01872	ko00970,map00970	M00359,M00360	R03038	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	DHHA1,tRNA-synt_2c,tRNA_SAD
DBPAGJON_01193	610130.Closa_2075	1.7e-13	83.6	COG3755@1|root,COG3755@2|Bacteria,1VGNZ@1239|Firmicutes,24SYM@186801|Clostridia,21ZU9@1506553|Lachnoclostridium	21ZU9@1506553|Lachnoclostridium	S	Lysozyme inhibitor LprI	24SYM@186801|Clostridia	S	Pfam:DUF1311	-	-	-	-	-	-	-	-	-	-	-	-	DUF1311,LprI,Sec16_C
DBPAGJON_01194	742733.HMPREF9469_03490	1.5e-75	288.9	COG0328@1|root,COG0328@2|Bacteria,1V4A0@1239|Firmicutes,24FSS@186801|Clostridia,21ZVN@1506553|Lachnoclostridium	21ZVN@1506553|Lachnoclostridium	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids	24FSS@186801|Clostridia	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids	rnhA	GO:0003674,GO:0003676,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004523,GO:0004540,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0016891,GO:0016893,GO:0034641,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0046872,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0097159,GO:0140098,GO:1901360,GO:1901363	3.1.26.4	ko:K03469	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	CMD,DUF559,RNase_H,RVT_3,UPF0066
DBPAGJON_01195	742740.HMPREF9474_04028	6.3e-224	783.5	COG1236@1|root,COG1236@2|Bacteria,1TQBH@1239|Firmicutes,248QR@186801|Clostridia,21XGB@1506553|Lachnoclostridium	21XGB@1506553|Lachnoclostridium	J	Psort location Cytoplasmic, score 8.87	248QR@186801|Clostridia	J	exonuclease of the beta-lactamase fold involved in RNA processing	-	-	-	ko:K07576	-	-	-	-	ko00000	-	-	-	Beta-Casp,Lactamase_B,Lactamase_B_2,Lactamase_B_3,Lactamase_B_6,RMMBL
DBPAGJON_01196	1298920.KI911353_gene2330	3.8e-199	701.0	COG0699@1|root,COG0699@2|Bacteria,1TPPG@1239|Firmicutes,24829@186801|Clostridia,21Z9T@1506553|Lachnoclostridium	21Z9T@1506553|Lachnoclostridium	S	ATPase. Has a role at an early stage in the morphogenesis of the spore coat	24829@186801|Clostridia	S	ATPase. Has a role at an early stage in the morphogenesis of the spore coat	spoIVA	GO:0000003,GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0008144,GO:0008150,GO:0009653,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019954,GO:0030154,GO:0030312,GO:0030435,GO:0030436,GO:0030554,GO:0031160,GO:0032502,GO:0032553,GO:0032555,GO:0032559,GO:0034301,GO:0035639,GO:0036094,GO:0042601,GO:0042763,GO:0043167,GO:0043168,GO:0043934,GO:0043936,GO:0044424,GO:0044464,GO:0048646,GO:0048856,GO:0048869,GO:0071944,GO:0097159,GO:0097367,GO:1901265,GO:1901363	-	ko:K06398	-	-	-	-	ko00000	-	-	-	MMR_HSR1,Spore_IV_A
DBPAGJON_01197	180332.JTGN01000010_gene4448	2.2e-192	678.3	COG0205@1|root,COG0205@2|Bacteria,1TRJQ@1239|Firmicutes,247IV@186801|Clostridia	247IV@186801|Clostridia	H	Catalyzes the phosphorylation of D-fructose 6-phosphate, the first committing step of glycolysis. Uses inorganic phosphate (PPi) as phosphoryl donor instead of ATP like common ATP-dependent phosphofructokinases (ATP-PFKs), which renders the reaction reversible, and can thus function both in glycolysis and gluconeogenesis. Consistently, PPi-PFK can replace the enzymes of both the forward (ATP-PFK) and reverse (fructose-bisphosphatase (FBPase)) reactions	247IV@186801|Clostridia	H	Catalyzes the phosphorylation of D-fructose 6-phosphate, the first committing step of glycolysis. Uses inorganic phosphate (PPi) as phosphoryl donor instead of ATP like common ATP-dependent phosphofructokinases (ATP-PFKs), which renders the reaction reversible, and can thus function both in glycolysis and gluconeogenesis. Consistently, PPi-PFK can replace the enzymes of both the forward (ATP-PFK) and reverse (fructose-bisphosphatase (FBPase)) reactions	pfp	-	2.7.1.11,2.7.1.90	ko:K21071	ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130	-	R00756,R00764,R02073,R03236,R04779	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	PFK
DBPAGJON_01198	742740.HMPREF9474_04030	1.1e-108	399.4	COG0410@1|root,COG0410@2|Bacteria,1TPW4@1239|Firmicutes,247PN@186801|Clostridia,21ZGE@1506553|Lachnoclostridium	21ZGE@1506553|Lachnoclostridium	E	ABC transporter	247PN@186801|Clostridia	E	Abc transporter	livF	-	-	ko:K01996	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	AAA_21,AAA_23,AAA_29,ABC_tran
DBPAGJON_01199	742735.HMPREF9467_01107	3e-115	421.4	COG0411@1|root,COG0411@2|Bacteria,1TR0P@1239|Firmicutes,2490B@186801|Clostridia,21ZC7@1506553|Lachnoclostridium	21ZC7@1506553|Lachnoclostridium	E	ABC transporter	2490B@186801|Clostridia	E	Abc transporter	livG	-	-	ko:K01995	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	AAA_21,AAA_23,ABC_tran,BCA_ABC_TP_C
DBPAGJON_01200	1123075.AUDP01000030_gene1824	3e-137	495.0	COG4177@1|root,COG4177@2|Bacteria,1TPMZ@1239|Firmicutes,248WH@186801|Clostridia,3WHKQ@541000|Ruminococcaceae	3WHKQ@541000|Ruminococcaceae	E	Belongs to the binding-protein-dependent transport system permease family	248WH@186801|Clostridia	E	Belongs to the binding-protein-dependent transport system permease family	livM	-	-	ko:K01998	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	BPD_transp_2
DBPAGJON_01201	742740.HMPREF9474_04033	3.3e-126	458.0	COG0559@1|root,COG0559@2|Bacteria,1TR24@1239|Firmicutes,2480A@186801|Clostridia,21XFK@1506553|Lachnoclostridium	21XFK@1506553|Lachnoclostridium	U	Branched-chain amino acid transport system / permease component	2480A@186801|Clostridia	E	Belongs to the binding-protein-dependent transport system permease family	livH	-	-	ko:K01997	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	BPD_transp_2
DBPAGJON_01202	742740.HMPREF9474_04034	9.2e-159	566.6	COG0683@1|root,COG0683@2|Bacteria,1TPQ2@1239|Firmicutes,248H1@186801|Clostridia,21XVQ@1506553|Lachnoclostridium	21XVQ@1506553|Lachnoclostridium	E	Receptor family ligand binding region	248H1@186801|Clostridia	E	PFAM Extracellular ligand-binding receptor	braC	-	-	ko:K01999	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	ANF_receptor,Cu_amine_oxidN1,LppC,Peripla_BP_4,Peripla_BP_5,Peripla_BP_6,TAT_signal
DBPAGJON_01203	1298920.KI911353_gene2347	9.7e-138	496.5	COG0240@1|root,COG0240@2|Bacteria,1TQ5P@1239|Firmicutes,248JT@186801|Clostridia,21Z7T@1506553|Lachnoclostridium	21Z7T@1506553|Lachnoclostridium	I	Glycerol-3-phosphate dehydrogenase	248JT@186801|Clostridia	I	Glycerol-3-phosphate dehydrogenase	gpsA	GO:0000166,GO:0003674,GO:0003824,GO:0004367,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0006072,GO:0006629,GO:0006644,GO:0006650,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009056,GO:0009058,GO:0009331,GO:0009987,GO:0016491,GO:0016614,GO:0016616,GO:0019637,GO:0032991,GO:0036094,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044424,GO:0044444,GO:0044464,GO:0046168,GO:0046434,GO:0046486,GO:0047952,GO:0048037,GO:0050662,GO:0051287,GO:0052646,GO:0055114,GO:0071704,GO:0090407,GO:0097159,GO:1901135,GO:1901136,GO:1901265,GO:1901363,GO:1901575,GO:1901576,GO:1902494,GO:1990204	1.1.1.94	ko:K00057	ko00564,ko01110,map00564,map01110	-	R00842,R00844	RC00029	ko00000,ko00001,ko01000	-	-	-	3HCDH_N,AlaDh_PNT_C,ApbA,F420_oxidored,G3P_acyltransf,IlvN,NAD_Gly3P_dh_C,NAD_Gly3P_dh_N,NAD_binding_2,NAD_binding_7,NAD_binding_8,PDH,Rossmann-like,Semialdhyde_dh,TrkA_N,UDPG_MGDP_dh_N
DBPAGJON_01204	742733.HMPREF9469_03477	1e-68	266.5	COG0344@1|root,COG0344@2|Bacteria,1VA3J@1239|Firmicutes,24JA2@186801|Clostridia,21Y3R@1506553|Lachnoclostridium	21Y3R@1506553|Lachnoclostridium	I	Catalyzes the transfer of an acyl group from acyl- phosphate (acyl-PO(4)) to glycerol-3-phosphate (G3P) to form lysophosphatidic acid (LPA). This enzyme utilizes acyl-phosphate as fatty acyl donor, but not acyl-CoA or acyl-ACP	24JA2@186801|Clostridia	I	Catalyzes the transfer of an acyl group from acyl- phosphate (acyl-PO(4)) to glycerol-3-phosphate (G3P) to form lysophosphatidic acid (LPA). This enzyme utilizes acyl-phosphate as fatty acyl donor, but not acyl-CoA or acyl-ACP	plsY	-	2.3.1.15	ko:K08591	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	M00089	R00851,R09380	RC00004,RC00039,RC00041	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	G3P_acyltransf
DBPAGJON_01205	610130.Closa_2097	2.3e-219	768.1	COG1160@1|root,COG1160@2|Bacteria,1TPNM@1239|Firmicutes,2493T@186801|Clostridia,21XUB@1506553|Lachnoclostridium	21XUB@1506553|Lachnoclostridium	S	GTPase that plays an essential role in the late steps of ribosome biogenesis	2493T@186801|Clostridia	S	GTPase that plays an essential role in the late steps of ribosome biogenesis	der	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0005488,GO:0005525,GO:0008150,GO:0017076,GO:0019001,GO:0022613,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0035639,GO:0036094,GO:0042254,GO:0043167,GO:0043168,GO:0044085,GO:0071840,GO:0097159,GO:0097367,GO:1901265,GO:1901363	-	ko:K03977	-	-	-	-	ko00000,ko03009	-	-	-	ABC_tran,AIG1,ATP_bind_1,Arf,Dynamin_N,FeoB_N,GTP_EFTU,Guanylate_kin,KH_dom-like,MMR_HSR1,PduV-EutP,Ras,SRPRB,cobW
DBPAGJON_01206	1304866.K413DRAFT_3727	1.3e-185	656.0	COG1625@1|root,COG1625@2|Bacteria,1TSFU@1239|Firmicutes,247JK@186801|Clostridia,36EMT@31979|Clostridiaceae	36EMT@31979|Clostridiaceae	C	Fe-S oxidoreductase	247JK@186801|Clostridia	C	FeS-containing Cyanobacterial-specific oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	DUF512,PDZ,PDZ_2,Radical_SAM
DBPAGJON_01208	411902.CLOBOL_04024	1.4e-196	692.2	COG0462@1|root,COG0462@2|Bacteria,1TQ6Q@1239|Firmicutes,248ZN@186801|Clostridia,21Z2Y@1506553|Lachnoclostridium	21Z2Y@1506553|Lachnoclostridium	F	Psort location Cytoplasmic, score 8.87	248ZN@186801|Clostridia	F	Involved in the biosynthesis of the central metabolite phospho-alpha-D-ribosyl-1-pyrophosphate (PRPP) via the transfer of pyrophosphoryl group from ATP to 1-hydroxyl of ribose-5-phosphate (Rib-5-P)	prs	-	2.7.6.1	ko:K00948	ko00030,ko00230,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00230,map01100,map01110,map01120,map01130,map01200,map01230	M00005	R01049	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000	-	-	-	Pribosyl_synth,Pribosyltran,Pribosyltran_N
DBPAGJON_01209	1304866.K413DRAFT_3729	9.2e-103	380.2	COG1496@1|root,COG1496@2|Bacteria,1TS34@1239|Firmicutes,248TD@186801|Clostridia,36I6A@31979|Clostridiaceae	36I6A@31979|Clostridiaceae	S	Belongs to the multicopper oxidase YfiH RL5 family	248TD@186801|Clostridia	L	Belongs to the multicopper oxidase YfiH RL5 family	yfiH	GO:0003674,GO:0003824,GO:0005488,GO:0008150,GO:0008152,GO:0016491,GO:0043167,GO:0043169,GO:0046872,GO:0055114	-	ko:K05810	-	-	-	-	ko00000,ko01000	-	-	-	Cu-oxidase_4,NUDIX
DBPAGJON_01210	742735.HMPREF9467_01096	4e-30	137.5	COG0792@1|root,COG0792@2|Bacteria,1VFHQ@1239|Firmicutes,24QNK@186801|Clostridia,220VX@1506553|Lachnoclostridium	220VX@1506553|Lachnoclostridium	L	Belongs to the UPF0102 family	24QNK@186801|Clostridia	L	Belongs to the UPF0102 family	-	GO:0003674,GO:0003676,GO:0003824,GO:0004518,GO:0005488,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016787,GO:0016788,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363	-	ko:K07460	-	-	-	-	ko00000	-	-	-	DUF234,DUF91,Hjc,Mrr_cat,NERD,NucS,PDDEXK_9,UPF0102
DBPAGJON_01211	411902.CLOBOL_04029	2.5e-86	325.1	COG0164@1|root,COG0164@2|Bacteria,1V1D6@1239|Firmicutes,248IT@186801|Clostridia,21YV6@1506553|Lachnoclostridium	21YV6@1506553|Lachnoclostridium	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids	248IT@186801|Clostridia	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids	rnhB	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004523,GO:0004540,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0016891,GO:0016893,GO:0034641,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0046872,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0097159,GO:0140098,GO:1901360,GO:1901363	3.1.26.4	ko:K03470	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	Cauli_VI,NERD,RNase_H,RNase_HII,UPF0102
DBPAGJON_01212	610130.Closa_2103	1e-125	456.4	COG1161@1|root,COG1161@2|Bacteria,1TQGK@1239|Firmicutes,2490H@186801|Clostridia,21Y3G@1506553|Lachnoclostridium	21Y3G@1506553|Lachnoclostridium	S	Required for a late step of 50S ribosomal subunit assembly. Has GTPase activity	2490H@186801|Clostridia	S	Required for a late step of 50S ribosomal subunit assembly. Has GTPase activity	ylqF	-	-	ko:K14540	-	-	-	-	ko00000,ko03009	-	-	-	DUF258,Dynamin_N,FeoB_N,MMR_HSR1,RsgA_GTPase
DBPAGJON_01213	610130.Closa_2104	8.6e-56	223.4	COG0681@1|root,COG0681@2|Bacteria,1V2SF@1239|Firmicutes,24AWM@186801|Clostridia,21ZM1@1506553|Lachnoclostridium	21ZM1@1506553|Lachnoclostridium	U	Belongs to the peptidase S26 family	24AWM@186801|Clostridia	U	Belongs to the peptidase S26 family	-	-	3.4.21.89	ko:K03100	ko02024,ko03060,map02024,map03060	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_S24,Peptidase_S26
DBPAGJON_01214	411902.CLOBOL_04032	1.3e-52	212.2	COG0335@1|root,COG0335@2|Bacteria,1V6FT@1239|Firmicutes,24J83@186801|Clostridia,2206I@1506553|Lachnoclostridium	2206I@1506553|Lachnoclostridium	J	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site	24J83@186801|Clostridia	J	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site	rplS	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02884	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L19
DBPAGJON_01215	1304866.K413DRAFT_3735	3.3e-114	417.9	COG0336@1|root,COG0336@2|Bacteria,1TPBV@1239|Firmicutes,247JF@186801|Clostridia,36EJ7@31979|Clostridiaceae	36EJ7@31979|Clostridiaceae	J	Belongs to the RNA methyltransferase TrmD family	247JF@186801|Clostridia	J	Belongs to the RNA methyltransferase TrmD family	trmD	GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008757,GO:0009019,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016423,GO:0016740,GO:0016741,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0052906,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360	2.1.1.228	ko:K00554	-	-	R00597	RC00003,RC00334	ko00000,ko01000,ko03016	-	-	-	Acetyltransf_1,Acetyltransf_10,Acetyltransf_7,DUF3749,FR47,Fer4,Fer4_6,GNAT_acetyltran,PRC,RimM,tRNA_m1G_MT
DBPAGJON_01216	1304866.K413DRAFT_3736	3.3e-65	254.6	COG0806@1|root,COG0806@2|Bacteria,1V6HD@1239|Firmicutes,24I1G@186801|Clostridia,36IPC@31979|Clostridiaceae	36IPC@31979|Clostridiaceae	J	An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes	24I1G@186801|Clostridia	J	An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes	rimM	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0022613,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043021,GO:0043022,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0044877,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360,GO:1990904	-	ko:K02860	-	-	-	-	ko00000,ko03009	-	-	-	PRC,RimM
DBPAGJON_01217	742733.HMPREF9469_03693	6.1e-24	116.3	COG1837@1|root,COG1837@2|Bacteria,1VEG7@1239|Firmicutes,24QKN@186801|Clostridia,2215M@1506553|Lachnoclostridium	2215M@1506553|Lachnoclostridium	S	Belongs to the UPF0109 family	24QKN@186801|Clostridia	S	Belongs to the UPF0109 family	ylqC	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0097159,GO:1901363	-	ko:K06960	-	-	-	-	ko00000	-	-	-	KH_1,KH_2,KH_4
DBPAGJON_01218	1095750.HMPREF9970_1925	9.4e-31	139.0	COG0228@1|root,COG0228@2|Bacteria,1VA0X@1239|Firmicutes,24MND@186801|Clostridia,1HVYA@1164882|Lachnoanaerobaculum	1HVYA@1164882|Lachnoanaerobaculum	J	Ribosomal protein S16	24MND@186801|Clostridia	J	Belongs to the bacterial ribosomal protein bS16 family	rpsP	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02959	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_S16
DBPAGJON_01219	1163671.JAGI01000002_gene1761	1.3e-190	672.5	COG0541@1|root,COG0541@2|Bacteria,1TP06@1239|Firmicutes,248EU@186801|Clostridia,36E8W@31979|Clostridiaceae	36E8W@31979|Clostridiaceae	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY	248EU@186801|Clostridia	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY	ffh	-	3.6.5.4	ko:K03106	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko01000,ko02044	3.A.5.1,3.A.5.2,3.A.5.7,3.A.5.8,3.A.5.9	-	-	6PF2K,AAA,AAA_17,AAA_22,AAA_30,AAA_33,APS_kinase,CbiA,Mg_chelatase,SRP54,SRP54_N,SRP_SPB,Zeta_toxin,cobW
